name,pname,cityname,adname,townName,address,tel,location,id,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,gcj02_lng,gcj02_lat,行业大类,行业子类
西安渠源广告文化传播有限公司东郊库房,陕西省,西安市,灞桥区,,G210(半引路),186****9211,"109.064117,34.197987",B0FFJEI0ZT,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.064117,34.197987,科教文化服务,科教文化场所
鼎德信汽贸有限公司,陕西省,西安市,阎良区,,北屯街道桃园美食城附近,134****1678,"109.225537,34.594516",B0FFKLC788,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.225537,34.594516,汽车销售,汽车销售
悠贝亲子图书馆(锦业路),陕西省,西安市,雁塔区,,锦业路与丈八三路十字绿地国际俱乐部西侧二楼艾贝瑞亲子游泳馆内,136****1334,"108.873721,34.194416",B0FFJ1BDKO,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.873721,34.194416,科教文化服务,科教文化场所
雨点幼儿园,陕西省,西安市,鄠邑区,,鄠邑区Y253与北环路交叉口东北方向20米,135****5163,"108.603847,34.186726",B001D0VTT2,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.603847,34.186726,科教文化服务,学校
西安市曲江风华幼儿园,陕西省,西安市,雁塔区,,曲江新区公田六路与西部大道交汇处西北角,150****1012,"109.000710,34.175685",B0H137NLH3,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.00071,34.175685,科教文化服务,学校
小桔灯作文培训学校,陕西省,西安市,周至县,全部,万寿北路东街小学(老城东街)东侧约50米,158****7087,"108.226570,34.161420",B0GR7PECFH,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,[],0,5108119810,141400,0,[],29,[],[],[],[],0,[],2021/11/24 14:57,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.22657,34.16142,科教文化服务,培训机构
秦韵葫芦丝巴乌工作室,陕西省,西安市,周至县,全部,农商东街,135****5912,"108.222003,34.157708",B0GRL1PAP1,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,[],0,5108118722,141400,0,[],29,[],[],[],[],0,[],2021/11/27 17:43,[],610124,[],0,中心西街,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.222003,34.157708,科教文化服务,培训机构
天使托管,陕西省,西安市,周至县,全部,老城西街49号附近,187****3423,"108.214597,34.163561",B0FFID5M2N,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;学校;幼儿园|科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d7d987aafca682cac40c8c06a6cb7407'}]",0,5108119710,141204|141400,0,[],29,[],[],[],[],0,[],2021/11/23 16:50,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.214597,34.163561,科教文化服务,学校
铭鑫汽贸,陕西省,西安市,阎良区,,断垣村断北组94号,183****5858,"109.235132,34.678806",B0FFLP3PUU,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.235132,34.678806,汽车销售,汽车销售
长安欧尚专营广盈汽贸,陕西省,西安市,阎良区,,新华路街道办麻张村柳东组,139****3178,"109.256247,34.669095",B0HG95P8WI,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.256247,34.669095,汽车销售,汽车销售
超达·阎良哈弗专营店,陕西省,西安市,阎良区,,柳东路西安市阎良区西飞第一中学西北侧约50米,158****4589;131****9000,"109.256246,34.667680",B0H06RFE0U,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.256246,34.66768,汽车销售,汽车销售
忠信汽车服务公司,陕西省,西安市,阎良区,,振兴街道办郑家村五组,158****7070,"109.202029,34.667008",B0FFKTW2SW,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.202029,34.667008,汽车销售,汽车销售
启迪教育,陕西省,西安市,周至县,全部,西街小学西北(老城西街南),134****6240,"108.214739,34.163271",B0GRRLL2JL,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,[],0,5108119710,141400,0,[],29,[],[],[],[],0,[],2021/11/22 4:59,[],610124,[],0,中心西街,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.214739,34.163271,科教文化服务,培训机构
威马汽车（梦想城店）,陕西省,西安市,阎良区,,前进西路与公园街十字路口西南侧,186****8891,"109.232837,34.666071",B0H30UE5YU,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.232837,34.666071,汽车销售,汽车销售
福田祥菱,陕西省,西安市,阎良区,,柳家村,134****5000;133****5365,"109.255996,34.668483",B0HRZMMMVK,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.255996,34.668483,汽车销售,汽车销售
格林王子幼儿园,陕西省,西安市,鄠邑区,,咸余路大王街道菜市场东侧约250米,133****4931,"108.656242,34.201690",B0FFLAHRNT,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.656242,34.20169,科教文化服务,学校
西安市明清皮影艺术博物馆,陕西省,西安市,雁塔区,,西安音乐厅北门,153****2816,"108.964974,34.210301",B0G0OHUOXS,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.964974,34.210301,科教文化服务,博物馆
镇东文化礼堂,陕西省,西安市,周至县,全部,周富路东盛花庭西南侧约90米,135****3482,"108.230799,34.164052",B0FFJHGJBO,[],610000,[],[],[],"{'cost': [], 'rating': '3.5'}",[],0,科教文化服务;科教文化场所;科教文化场所,[],0,5108119821,140000,0,[],29,[],[],[],"108.230727,34.164231",0,[],2021/11/21 10:21,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.230799,34.164052,科教文化服务,科教文化场所
万维汽贸,陕西省,西安市,阎良区,,振兴路桥北东侧,176****8768,"109.197457,34.665922",B0HAVRB64G,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.197457,34.665922,汽车销售,汽车销售
旭日托管中心,陕西省,西安市,周至县,全部,二曲街道老城西街80号,150****5886;133****3020,"108.214430,34.163367",B0FFFHIWVL,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;学校;幼儿园,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c277ea2f0c8def5098cd19f85ec2fe28'}]",0,5108119710,141204,0,[],29,[],[],[],[],0,[],2021/12/7 22:48,[],610124,[],0,中心西街,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023002_4991,0,yes,,1,108.21443,34.163367,科教文化服务,学校
西安市西航一中,陕西省,西安市,未央区,,徐家湾渭滨东路1号,186****1977;187****8520,"108.967122,34.353045",B001D003B3,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.967122,34.353045,科教文化服务,学校
布瑞国际少儿英语(周至校区),陕西省,西安市,周至县,全部,中心西街中医院南门对面老百姓药店4楼,136****5793,"108.208383,34.161069",B0HUJC2KYA,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/29dd6db3ec6e994d936b12608c6f1710'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2adb2af519d04cd13d1602dc7730b251'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7303716af3f7a1e019201e5a6c52624e'}]",0,5108119602,141400,1,[],29,[],[],[],[],0,[],2021/11/27 17:35,[],610124,[],0,中心西街,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.208383,34.161069,科教文化服务,培训机构
wise维斯·中英文图书馆,陕西省,西安市,雁塔区,,西沣三路万科高新华府27号楼2单元601,136****6311,"108.890305,34.181096",B0GKLSIJ6P,,,[],[],[],[],[],,科教文化服务;图书馆;图书馆,[],,,140500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.890305,34.181096,科教文化服务,图书馆
博爱托管少儿中心,陕西省,西安市,周至县,全部,二曲街道八一村八一小学南门东邻,133****9373;135****0128,"108.201737,34.163973",B0FFH81XNX,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3f77ba70a1da606f9ab9491e77b66633'}]",0,5108119620,141400,0,[],29,[],[],[],"108.203171,34.162720",0,[],2021/12/7 12:22,[],610124,[],0,中心西街,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023002_25430,0,yes,,1,108.201737,34.163973,科教文化服务,培训机构
睿智托管学校,陕西省,西安市,周至县,全部,中心东街盛德君府东侧正北方向130米,158****1586,"108.226601,34.161711",B0FFHGFMGB,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ece1625708a83b7727deddd785c5b94f'}]",0,5108119810,141400,0,[],29,[],[],[],[],0,[],2021/12/7 12:59,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023002_25012,0,yes,,1,108.226601,34.161711,科教文化服务,培训机构
英教育集团,陕西省,西安市,周至县,全部,中心西街与石桥路交叉口东100米,135****2726,"108.201278,34.161243",B0FFHGFIW1,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7f34c7af7e4218ee9d99ea10be80138b'}]",0,5108119610,141400,0,[],29,[],[],[],[],0,[],2021/12/7 21:20,[],610124,[],0,中心西街,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023002_24853,0,yes,,1,108.201278,34.161243,科教文化服务,培训机构
小星星幼儿园(温泉路),陕西省,西安市,周至县,,近郊农商西街48号,133****5339,"108.212077,34.164295",B001D0VIFM,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.212077,34.164295,科教文化服务,学校
美国篮球学院(锦业分校),陕西省,西安市,雁塔区,,锦业路与瞪羚二路交叉口向北100米通和实业院内,178****5828,"108.858414,34.195657",B0FFM5UZV7,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.858414,34.195657,科教文化服务,科教文化场所
启明星托管中心,陕西省,西安市,周至县,全部,老城东街崇文苑西北侧约60米,133****0568,"108.226580,34.162949",B0FFI9KHW6,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3bbc13f33b5533da608ad7d03c219b91'}]",0,5108119810,141400,0,[],29,[],[],[],[],0,[],2021/11/22 1:11,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.22658,34.162949,科教文化服务,培训机构
欣悦房车有限公司,陕西省,西安市,长安区,,长安喜事宴会中心,135****9119,"108.881891,34.171070",B0GRK74KXW,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售,[],,,20000,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.881891,34.17107,汽车销售,汽车销售
西安福林林肯中心,陕西省,西安市,长安区,,高新区造字台路9号,134****8304,"108.852515,34.168663",B0HUDALK22,,,[],[],[],[],[],,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,[],,,020000|030000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.852515,34.168663,汽车销售,汽车销售
尚学艺术培训中心,陕西省,西安市,周至县,全部,老城西街55号附近,152****0111,"108.214274,34.163629",B0FFI9M099,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c48f7023742f9718fb4b9e1d876c9b58'}]",0,5108119710,141400,0,[],29,[],[],[],[],0,[],2021/12/7 22:57,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.214274,34.163629,科教文化服务,培训机构
北京金色摇篮羽叶艾斯,陕西省,西安市,长安区,,上林苑一路创汇社区F区1号楼下,181****6985,"108.832053,34.181640",B0GR9UP8JY,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.832053,34.18164,科教文化服务,学校
陕西启思谷悠乐教育,陕西省,西安市,未央区,,环湖南路辛格瑞拉小区,136****8242,"108.984027,34.398331",B0H65HNTZT,,,[],[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.984027,34.398331,科教文化服务,培训机构
星星书法美术培训中心,陕西省,西安市,周至县,全部,二曲镇县东街小学对面,134****7486,"108.225784,34.162981",B0FFI4B6HH,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,[],0,5108119810,141400,0,[],29,[],[],[],[],0,[],2021/11/24 8:06,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.225784,34.162981,科教文化服务,培训机构
方圆英语托管中心,陕西省,西安市,周至县,全部,义学巷3号,136****9612,"108.225338,34.163393",B0FFI9FYTH,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,[],0,5108119810,141400,0,[],29,[],[],[],[],0,[],2021/12/7 16:34,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.225338,34.163393,科教文化服务,培训机构
小博士幼儿园,陕西省,西安市,周至县,,翠峰镇新联村,137****3095,"108.099131,34.123989",B001D08OQG,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.099131,34.123989,科教文化服务,学校
周至县航驰驾校第八分部报名处,陕西省,西安市,周至县,全部,东欢乐村一组36号,136****7911,"108.133394,34.144037",B0G0KYST88,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;驾校;驾校,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9807214ba445e3b839d61a72f51b43cf'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f241378d8d9577e60ab79f3e3700813d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/801f2c7e4e62423a91392d51e55c7a33'}]",0,5108117002,141500,1,[],29,[],[],[],[],0,[],2021/11/23 5:48,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.133394,34.144037,科教文化服务,驾校
丹阳舞蹈培训中心,陕西省,西安市,周至县,全部,二曲街道云塔北街西一巷34号,155****7967;150****7559,"108.211196,34.162571",B0FFHK9TH5,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,[],0,5108119612,141400,0,[],29,[],[],[],[],0,[],2021/12/7 22:27,[],610124,[],0,中心西街,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.211196,34.162571,科教文化服务,培训机构
仙游寺博物馆,陕西省,西安市,周至县,,马召镇金盆水库北山梁,139****9299;158****0319,"108.200447,34.057138",B001D03C8A,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.200447,34.057138,科教文化服务,博物馆
森林教育中心,陕西省,西安市,周至县,全部,北大街14号附近,187****8792,"108.218283,34.164647",B0FFHFLKF7,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/68848963feb0b504e42860030d1f32ce'}]",0,5108119721,141400,0,[],29,[],[],[],[],0,[],2021/11/21 0:50,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023002_24624,0,yes,,1,108.218283,34.164647,科教文化服务,培训机构
厚德教育托管中心,陕西省,西安市,周至县,全部,农商东街与万寿南路十字壹号公馆三单元404室,183****5377,"108.226284,34.160082",B0FFHFJFCN,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;培训机构;培训机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c3a5baad328f31b7e58ba7a690ac521d'}]",0,5108119800,141400,0,[],29,[],[],[],[],0,[],2021/12/7 17:10,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023002_24526,0,yes,,1,108.226284,34.160082,科教文化服务,培训机构
周至县剧团,陕西省,西安市,周至县,,中心街23号,139****3218;029-87111223,"108.222346,34.160343",B001D07B0Z,,,[],[],[],[],[],,科教文化服务;文艺团体;文艺团体,[],,,141000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.222346,34.160343,科教文化服务,文艺团体
起步幼儿园,陕西省,西安市,未央区,,西安市未央区三桥镇蔺家村104沣惠路,134****3399,"108.835808,34.276612",B0FFGCDXUI,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.835808,34.276612,科教文化服务,学校
爱乐幼儿园(周至县会仁医院西),陕西省,西安市,周至县,,连共线哑柏浙兴商贸城东侧约100米,135****0097,"108.099156,34.180971",B001D08O97,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.099156,34.180971,科教文化服务,学校
周至德圣传统文化教育中心,陕西省,西安市,周至县,全部,G310(连天线),137****7983,"108.167119,34.166177",B0FFHHYH06,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;科教文化场所;科教文化场所,[],0,5108119321,140000,0,[],29,[],[],[],[],0,[],2021/12/7 11:51,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,1,108.167119,34.166177,科教文化服务,科教文化场所
永盛幼儿园,陕西省,西安市,未央区,,阿房一路沈家寨1号,130****5232,"108.833271,34.267895",B0FFGCDXU7,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.833271,34.267895,科教文化服务,学校
小叮当幼儿园(苏虎路),陕西省,西安市,高陵区,,苏虎路北50米,134****4808,"109.109730,34.437023",B001D0Z6I5,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,109.10973,34.437023,科教文化服务,学校
吉利新能源(细柳店),陕西省,西安市,长安区,,328乡道附近,150****9829,"108.787606,34.155519",B0FFL6BAZ2,,,[],[],[],[],[],,购物服务;购物相关场所;购物相关场所|汽车销售;汽车销售;汽车销售,[],,,060000|020000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.787606,34.155519,购物服务,购物相关场所
王子专卖店2,陕西省,西安市,鄠邑区,,鄠邑区西安石油大学3号公寓,189****0614,"108.647633,34.104068",B0G3MSWAOF,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,1,108.647633,34.104068,科教文化服务,学校
